,date,state,cases,newcases,deaths,newdeaths
1769,2020-07-26,California,459338,6011.0,8451,23.0
1770,2020-07-27,California,467103,7765.0,8544,93.0
1771,2020-07-28,California,474951,7848.0,8716,172.0
1772,2020-07-29,California,486039,11088.0,8884,168.0
1773,2020-07-30,California,494269,8230.0,9009,125.0
1774,2020-07-31,California,502273,8004.0,9222,213.0
1775,2020-08-01,California,509507,7234.0,9365,143.0
1776,2020-08-02,California,515937,6430.0,9399,34.0
1777,2020-08-03,California,522235,6298.0,9500,101.0
1778,2020-08-04,California,527258,5023.0,9696,196.0
1779,2020-08-05,California,532776,5518.0,9866,170.0
1780,2020-08-06,California,541013,8237.0,10014,148.0
1781,2020-08-07,California,548142,7129.0,10197,183.0
1782,2020-08-08,California,556158,8016.0,10299,102.0
1783,2020-08-09,California,563244,7086.0,10365,66.0
1784,2020-08-10,California,574267,11023.0,10460,95.0
1785,2020-08-11,California,586078,11811.0,10654,194.0
1786,2020-08-12,California,595097,9019.0,10808,154.0
1787,2020-08-13,California,603212,8115.0,10995,187.0
1788,2020-08-14,California,613243,10031.0,11146,151.0
1789,2020-08-15,California,621981,8738.0,11229,83.0
1790,2020-08-16,California,628508,6527.0,11245,16.0
1791,2020-08-17,California,634991,6483.0,11334,89.0
1792,2020-08-18,California,640499,5508.0,11523,189.0
1793,2020-08-19,California,646742,6243.0,11686,163.0
1794,2020-08-20,California,653401,6659.0,11801,115.0
1795,2020-08-21,California,659991,6590.0,11984,183.0
1796,2020-08-22,California,665325,5334.0,12137,153.0
1797,2020-08-23,California,669944,4619.0,12152,15.0
1798,2020-08-24,California,676236,6292.0,12250,98.0
1799,2020-08-25,California,682320,6084.0,12409,159.0
1800,2020-08-26,California,687612,5292.0,12547,138.0
1801,2020-08-27,California,692962,5350.0,12696,149.0
1802,2020-08-28,California,698389,5427.0,12836,140.0
1803,2020-08-29,California,702499,4110.0,12906,70.0
1804,2020-08-30,California,706589,4090.0,12939,33.0
1805,2020-08-31,California,712541,5952.0,13020,81.0
1806,2020-09-01,California,716628,4087.0,13149,129.0
1807,2020-09-02,California,722035,5407.0,13330,181.0
1808,2020-09-03,California,727398,5363.0,13497,167.0
1809,2020-09-04,California,732691,5293.0,13644,147.0
1810,2020-09-05,California,737073,4382.0,13708,64.0
1811,2020-09-06,California,740233,3160.0,13730,22.0
1812,2020-09-07,California,742689,2456.0,13763,33.0
1813,2020-09-08,California,746113,3424.0,13843,80.0
1814,2020-09-09,California,749196,3083.0,13990,147.0
1815,2020-09-10,California,753017,3821.0,14094,104.0
1816,2020-09-11,California,757125,4108.0,14265,171.0
1817,2020-09-12,California,760581,3456.0,14333,68.0
1818,2020-09-13,California,763389,2808.0,14386,53.0
1819,2020-09-14,California,767062,3673.0,14458,72.0
1820,2020-09-15,California,769917,2855.0,14606,148.0
1821,2020-09-16,California,773318,3401.0,14716,110.0
1822,2020-09-17,California,776944,3626.0,14807,91.0
1823,2020-09-18,California,781436,4492.0,14912,105.0
1824,2020-09-19,California,785076,3640.0,15023,111.0
1825,2020-09-20,California,788077,3001.0,15018,-5.0
1826,2020-09-21,California,792217,4140.0,15069,51.0
1827,2020-09-22,California,795077,2860.0,15209,140.0
1828,2020-09-23,California,798350,3273.0,15313,104.0
1829,2020-09-24,California,801671,3321.0,15389,76.0
1830,2020-09-25,California,805733,4062.0,15533,144.0
1831,2020-09-26,California,809214,3481.0,15588,55.0
1832,2020-09-27,California,811698,2484.0,15608,20.0
1833,2020-09-28,California,814796,3098.0,15641,33.0
1834,2020-09-29,California,817939,3143.0,15791,150.0
1835,2020-09-30,California,821125,3186.0,15898,107.0
1836,2020-10-01,California,824306,3181.0,15989,91.0
1837,2020-10-02,California,828364,4058.0,16074,85.0
1838,2020-10-03,California,831494,3130.0,16122,48.0
1839,2020-10-04,California,834635,3141.0,16150,28.0
1840,2020-10-05,California,837720,3085.0,16179,29.0
1841,2020-10-06,California,840322,2602.0,16251,72.0
1842,2020-10-07,California,843732,3410.0,16358,107.0
1843,2020-10-08,California,847384,3652.0,16425,67.0
1844,2020-10-09,California,851228,3844.0,16502,77.0
1845,2020-10-10,California,854302,3074.0,16568,66.0
1846,2020-10-11,California,857076,2774.0,16581,13.0
1847,2020-10-12,California,859959,2883.0,16594,13.0
1848,2020-10-13,California,863614,3655.0,16650,56.0
1849,2020-10-14,California,867094,3480.0,16752,102.0
1850,2020-10-15,California,870380,3286.0,16839,87.0
1851,2020-10-16,California,874101,3721.0,16901,62.0
1852,2020-10-17,California,876257,2156.0,16940,39.0
1853,2020-10-18,California,878394,2137.0,16979,39.0
1854,2020-10-19,California,882665,4271.0,16987,8.0
1855,2020-10-20,California,887093,4428.0,17067,80.0
1856,2020-10-21,California,890153,3060.0,17189,122.0
1857,2020-10-22,California,896424,6271.0,17266,77.0
1858,2020-10-23,California,902325,5901.0,17316,50.0
1859,2020-10-24,California,906644,4319.0,17345,29.0
1860,2020-10-25,California,909344,2700.0,17358,13.0
1861,2020-10-26,California,913699,4355.0,17398,40.0
1862,2020-10-27,California,918627,4928.0,17478,80.0
1863,2020-10-28,California,922680,4053.0,17541,63.0
1864,2020-10-29,California,926893,4213.0,17567,26.0
1865,2020-10-30,California,931826,4933.0,17627,60.0
1866,2020-10-31,California,935248,3422.0,17661,34.0
1867,2020-11-01,California,938883,3635.0,17671,10.0
1868,2020-11-02,California,944141,5258.0,17700,29.0
1869,2020-11-03,California,949383,5242.0,17751,51.0
1870,2020-11-04,California,954624,5241.0,17818,67.0
1871,2020-11-05,California,960884,6260.0,17866,48.0
1872,2020-11-06,California,967597,6713.0,17939,73.0
1873,2020-11-07,California,972801,5204.0,17964,25.0
1874,2020-11-08,California,978844,6043.0,17975,11.0
1875,2020-11-09,California,985598,6754.0,18035,60.0
1876,2020-11-10,California,994341,8743.0,18073,38.0
1877,2020-11-11,California,999498,5157.0,18109,36.0
1878,2020-11-12,California,1009187,9689.0,18141,32.0
1879,2020-11-13,California,1019052,9865.0,18218,77.0
1880,2020-11-14,California,1027016,7964.0,18254,36.0
1881,2020-11-15,California,1035981,8965.0,18265,11.0
1882,2020-11-16,California,1047360,11379.0,18304,39.0
1883,2020-11-17,California,1058096,10736.0,18360,56.0
1884,2020-11-18,California,1069517,11421.0,18467,107.0
1885,2020-11-19,California,1082674,13157.0,18555,88.0
1886,2020-11-20,California,1096401,13727.0,18649,94.0
1887,2020-11-21,California,1109844,13443.0,18709,60.0
1888,2020-11-22,California,1118652,8808.0,18726,17.0
1889,2020-11-23,California,1136467,17815.0,18768,42.0
1890,2020-11-24,California,1153005,16538.0,18875,107.0
1891,2020-11-25,California,1167149,14144.0,18982,107.0
1892,2020-11-26,California,1176137,8988.0,19025,43.0
1893,2020-11-27,California,1193071,16934.0,19100,75.0
1894,2020-11-28,California,1206278,13207.0,19132,32.0
1895,2020-11-29,California,1219496,13218.0,19151,19.0
1896,2020-11-30,California,1237192,17696.0,19209,58.0
1897,2020-12-01,California,1253867,16675.0,19327,118.0
1898,2020-12-02,California,1272041,18174.0,19440,113.0
1899,2020-12-03,California,1293887,21846.0,19586,146.0
1900,2020-12-04,California,1318139,24252.0,19791,205.0
1901,2020-12-05,California,1343145,25006.0,19876,85.0
1902,2020-12-06,California,1371940,28795.0,19937,61.0
1903,2020-12-07,California,1399167,27227.0,20052,115.0
1904,2020-12-08,California,1425432,26265.0,20238,186.0
1905,2020-12-09,California,1457214,31782.0,20466,228.0
1906,2020-12-10,California,1491053,33839.0,20636,170.0
1907,2020-12-11,California,1528177,37124.0,20854,218.0
1908,2020-12-12,California,1554863,26686.0,20958,104.0
1909,2020-12-13,California,1590670,35807.0,21043,85.0
1910,2020-12-14,California,1620870,30200.0,21196,153.0
1911,2020-12-15,California,1655086,34216.0,21483,287.0
1912,2020-12-16,California,1716027,60941.0,21881,398.0
1913,2020-12-17,California,1761341,45314.0,22155,274.0
1914,2020-12-18,California,1809585,48244.0,22496,341.0
1915,2020-12-19,California,1846943,37358.0,22651,155.0
1916,2020-12-20,California,1889828,42885.0,22736,85.0
1917,2020-12-21,California,1933083,43255.0,22980,244.0
1918,2020-12-22,California,1968430,35347.0,23254,274.0
1919,2020-12-23,California,2013188,44758.0,23633,379.0
1920,2020-12-24,California,2047919,34731.0,23944,311.0
1921,2020-12-25,California,2064691,16772.0,23964,20.0
1922,2020-12-26,California,2129678,64987.0,24221,257.0
1923,2020-12-27,California,2167233,37555.0,24283,62.0
1924,2020-12-28,California,2208953,41720.0,24529,246.0
1925,2020-12-29,California,2243119,34166.0,24954,425.0
1926,2020-12-30,California,2275505,32386.0,25391,437.0
1927,2020-12-31,California,2307769,32264.0,25965,574.0
1928,2021-01-01,California,2345726,37957.0,26236,271.0
1929,2021-01-02,California,2397923,52197.0,26542,306.0
1930,2021-01-03,California,2433838,35915.0,26635,93.0
1931,2021-01-04,California,2474561,40723.0,26995,360.0
1932,2021-01-05,California,2511822,37261.0,27486,491.0
1933,2021-01-06,California,2548733,36911.0,28040,554.0
1934,2021-01-07,California,2589156,40423.0,28552,512.0
1935,2021-01-08,California,2640129,50973.0,29226,674.0
1936,2021-01-09,California,2687359,47230.0,29699,473.0
1937,2021-01-10,California,2729772,42413.0,30000,301.0
1938,2021-01-11,California,2770396,40624.0,30381,381.0
1939,2021-01-12,California,2816280,45884.0,31105,724.0
1940,2021-01-13,California,2857958,41678.0,31653,548.0
1941,2021-01-14,California,2898652,40694.0,32246,593.0
1942,2021-01-15,California,2937755,39103.0,32947,701.0
1943,2021-01-16,California,2975319,37564.0,33393,446.0
1944,2021-01-17,California,3006866,31547.0,33593,200.0
1945,2021-01-18,California,3032260,25394.0,33742,149.0
1946,2021-01-19,California,3071361,39101.0,34390,648.0
1947,2021-01-20,California,3090690,19329.0,35001,611.0
1948,2021-01-21,California,3116266,25576.0,35704,703.0
1949,2021-01-22,California,3141303,25037.0,36326,622.0
1950,2021-01-23,California,3164286,22983.0,36818,492.0
1951,2021-01-24,California,3185936,21650.0,37118,300.0
1952,2021-01-25,California,3212839,26903.0,37499,381.0
1953,2021-01-26,California,3234462,21623.0,38221,722.0
1954,2021-01-27,California,3253095,18633.0,38927,706.0
1955,2021-01-28,California,3272726,19631.0,39527,600.0
1956,2021-01-29,California,3292469,19743.0,40192,665.0
1957,2021-01-30,California,3309997,17528.0,40694,502.0
1958,2021-01-31,California,3323967,13970.0,40928,234.0
1959,2021-02-01,California,3341560,17593.0,41284,356.0
1960,2021-02-02,California,3354428,12868.0,41858,574.0
1961,2021-02-03,California,3366991,12563.0,42434,576.0
1962,2021-02-04,California,3381669,14678.0,43062,628.0
1963,2021-02-05,California,3395682,14013.0,43631,569.0
1964,2021-02-06,California,3407257,11575.0,43987,356.0
1965,2021-02-07,California,3417452,10195.0,44152,165.0
1966,2021-02-08,California,3431072,13620.0,44440,288.0
1967,2021-02-09,California,3441573,10501.0,44973,533.0
1968,2021-02-10,California,3450163,8590.0,45436,463.0
1969,2021-02-11,California,3460775,10612.0,45976,540.0
1970,2021-02-12,California,3470302,9527.0,46435,459.0
1971,2021-02-13,California,3479469,9167.0,46865,430.0
1972,2021-02-14,California,3485417,5948.0,47055,190.0
1973,2021-02-15,California,3490427,5010.0,47115,60.0
1974,2021-02-16,California,3499216,8789.0,47446,331.0
1975,2021-02-17,California,3505490,6274.0,47902,456.0
1976,2021-02-18,California,3513339,7849.0,48334,432.0
1977,2021-02-19,California,3521230,7891.0,48794,460.0
1978,2021-02-20,California,3527293,6063.0,49111,317.0
1979,2021-02-21,California,3531939,4646.0,49340,229.0
1980,2021-02-22,California,3536916,4977.0,49531,191.0
1981,2021-02-23,California,3543172,6256.0,49869,338.0
1982,2021-02-24,California,3549023,5851.0,50953,1084.0
1983,2021-02-25,California,3554658,5635.0,51385,432.0
1984,2021-02-26,California,3561560,6902.0,51794,409.0
1985,2021-02-27,California,3565969,4409.0,51979,185.0
1986,2021-02-28,California,3569459,3490.0,52213,234.0
1987,2021-03-01,California,3573656,4197.0,52487,274.0
1988,2021-03-02,California,3577973,4317.0,52774,287.0
1989,2021-03-03,California,3582377,4404.0,53066,292.0
1990,2021-03-04,California,3587633,5256.0,53457,391.0
1991,2021-03-05,California,3592698,5065.0,53838,381.0
1992,2021-03-06,California,3596962,4264.0,54124,286.0
1993,2021-03-07,California,3599716,2754.0,54217,93.0
1994,2021-03-08,California,3603893,4177.0,54377,160.0
1995,2021-03-09,California,3608022,4129.0,54620,243.0
1996,2021-03-10,California,3611490,3468.0,54877,257.0
1997,2021-03-11,California,3615049,3559.0,55132,255.0
1998,2021-03-12,California,3617356,2307.0,55336,204.0
1999,2021-03-13,California,3621094,3738.0,56349,1013.0
2000,2021-03-14,California,3623342,2248.0,56499,150.0
2001,2021-03-15,California,3626304,2962.0,56606,107.0
2002,2021-03-16,California,3628366,2062.0,56719,113.0
2003,2021-03-17,California,3631735,3369.0,56952,233.0
2004,2021-03-18,California,3635303,3568.0,57187,235.0
2005,2021-03-19,California,3638515,3212.0,57391,204.0
2006,2021-03-20,California,3640704,2189.0,57469,78.0
2007,2021-03-21,California,3642652,1948.0,57560,91.0
2008,2021-03-22,California,3645558,2906.0,57744,184.0
2009,2021-03-23,California,3648056,2498.0,57909,165.0
2010,2021-03-24,California,3650833,2777.0,58160,251.0
2011,2021-03-25,California,3653318,2485.0,58386,226.0
2012,2021-03-26,California,3656693,3375.0,58603,217.0
2013,2021-03-27,California,3658804,2111.0,58774,171.0
2014,2021-03-28,California,3660973,2169.0,58900,126.0
2015,2021-03-29,California,3664032,3059.0,58988,88.0
2016,2021-03-30,California,3666394,2362.0,59089,101.0
2017,2021-03-31,California,3668897,2503.0,59233,144.0
2018,2020-03-05,Colorado,2,,0,
2019,2020-03-06,Colorado,8,6.0,0,0.0
2020,2020-03-07,Colorado,8,0.0,0,0.0
2021,2020-03-08,Colorado,8,0.0,0,0.0
2022,2020-03-09,Colorado,12,4.0,0,0.0
2023,2020-03-10,Colorado,17,5.0,0,0.0
2024,2020-03-11,Colorado,34,17.0,0,0.0
2025,2020-03-12,Colorado,49,15.0,1,1.0
2026,2020-03-13,Colorado,78,29.0,2,1.0
2027,2020-03-14,Colorado,103,25.0,2,0.0
2028,2020-03-15,Colorado,136,33.0,2,0.0
2029,2020-03-16,Colorado,161,25.0,2,0.0
2030,2020-03-17,Colorado,183,22.0,3,1.0
2031,2020-03-18,Colorado,216,33.0,3,0.0
2032,2020-03-19,Colorado,278,62.0,5,2.0
2033,2020-03-20,Colorado,364,86.0,5,0.0
2034,2020-03-21,Colorado,475,111.0,6,1.0
2035,2020-03-22,Colorado,591,116.0,7,1.0
2036,2020-03-23,Colorado,721,130.0,10,3.0
2037,2020-03-24,Colorado,912,191.0,11,1.0
2038,2020-03-25,Colorado,1086,174.0,19,8.0
2039,2020-03-26,Colorado,1432,346.0,24,5.0
2040,2020-03-27,Colorado,1735,303.0,31,7.0
2041,2020-03-28,Colorado,2061,326.0,44,13.0
2042,2020-03-29,Colorado,2315,254.0,47,3.0
2043,2020-03-30,Colorado,2628,313.0,51,4.0
2044,2020-03-31,Colorado,2990,362.0,69,18.0
2045,2020-04-01,Colorado,3346,356.0,80,11.0
2046,2020-04-02,Colorado,3728,382.0,96,16.0
2047,2020-04-03,Colorado,4182,454.0,110,14.0
2048,2020-04-04,Colorado,4574,392.0,126,16.0
2049,2020-04-05,Colorado,4950,376.0,140,14.0
2050,2020-04-06,Colorado,5172,222.0,150,10.0
2051,2020-04-07,Colorado,5429,257.0,179,29.0
2052,2020-04-08,Colorado,5655,226.0,192,13.0
2053,2020-04-09,Colorado,6202,547.0,227,35.0
2054,2020-04-10,Colorado,6510,308.0,253,26.0
2055,2020-04-11,Colorado,6893,383.0,274,21.0
2056,2020-04-12,Colorado,7303,410.0,290,16.0
2057,2020-04-13,Colorado,7691,388.0,308,18.0
2058,2020-04-14,Colorado,7941,250.0,329,21.0
2059,2020-04-15,Colorado,8280,339.0,355,26.0
2060,2020-04-16,Colorado,8675,395.0,374,19.0
2061,2020-04-17,Colorado,9047,372.0,389,15.0
2062,2020-04-18,Colorado,9433,386.0,409,20.0
2063,2020-04-19,Colorado,9730,297.0,421,12.0
2064,2020-04-20,Colorado,10106,376.0,448,27.0
2065,2020-04-21,Colorado,10447,341.0,484,36.0
2066,2020-04-22,Colorado,10878,431.0,526,42.0
2067,2020-04-23,Colorado,11262,384.0,557,31.0
2068,2020-04-24,Colorado,12255,993.0,672,115.0
2069,2020-04-25,Colorado,12967,712.0,670,-2.0
2070,2020-04-26,Colorado,13440,473.0,678,8.0
2071,2020-04-27,Colorado,13804,364.0,705,27.0
2072,2020-04-28,Colorado,14239,435.0,734,29.0
2073,2020-04-29,Colorado,14680,441.0,764,30.0
2074,2020-04-30,Colorado,15207,527.0,775,11.0
2075,2020-05-01,Colorado,15661,454.0,818,43.0
2076,2020-05-02,Colorado,16118,457.0,830,12.0
2077,2020-05-03,Colorado,16527,409.0,840,10.0
2078,2020-05-04,Colorado,16799,272.0,849,9.0
2079,2020-05-05,Colorado,17256,457.0,901,52.0
2080,2020-05-06,Colorado,17720,464.0,919,18.0
2081,2020-05-07,Colorado,18264,544.0,942,23.0
2082,2020-05-08,Colorado,18719,455.0,958,16.0
2083,2020-05-09,Colorado,19267,548.0,965,7.0
2084,2020-05-10,Colorado,19595,328.0,969,4.0
2085,2020-05-11,Colorado,19793,198.0,986,17.0
2086,2020-05-12,Colorado,20103,310.0,1009,23.0
2087,2020-05-13,Colorado,20442,339.0,1062,53.0
2088,2020-05-14,Colorado,20813,371.0,1091,29.0
2089,2020-05-15,Colorado,21207,394.0,1150,59.0
2090,2020-05-16,Colorado,21604,397.0,1192,42.0
2091,2020-05-17,Colorado,21909,305.0,1215,23.0
2092,2020-05-18,Colorado,22174,265.0,1224,9.0
2093,2020-05-19,Colorado,22454,280.0,1257,33.0
2094,2020-05-20,Colorado,22769,315.0,1299,42.0
2095,2020-05-21,Colorado,23161,392.0,1310,11.0
2096,2020-05-22,Colorado,23456,295.0,1324,14.0
2097,2020-05-23,Colorado,23932,476.0,1327,3.0
2098,2020-05-24,Colorado,24140,208.0,1332,5.0
2099,2020-05-25,Colorado,24256,116.0,1333,1.0
2100,2020-05-26,Colorado,24553,297.0,1352,19.0
2101,2020-05-27,Colorado,24775,222.0,1393,41.0
2102,2020-05-28,Colorado,25116,341.0,1422,29.0
2103,2020-05-29,Colorado,25602,486.0,1437,15.0
2104,2020-05-30,Colorado,26084,482.0,1443,6.0
2105,2020-05-31,Colorado,26364,280.0,1445,2.0
2106,2020-06-01,Colorado,26563,199.0,1458,13.0
2107,2020-06-02,Colorado,26774,211.0,1474,16.0
2108,2020-06-03,Colorado,27046,272.0,1494,20.0
2109,2020-06-04,Colorado,27346,300.0,1512,18.0
2110,2020-06-05,Colorado,27601,255.0,1524,12.0
2111,2020-06-06,Colorado,27834,233.0,1527,3.0
2112,2020-06-07,Colorado,27987,153.0,1527,0.0
2113,2020-06-08,Colorado,28169,182.0,1543,16.0
2114,2020-06-09,Colorado,28333,164.0,1553,10.0
2115,2020-06-10,Colorado,28484,151.0,1573,20.0
2116,2020-06-11,Colorado,28632,148.0,1583,10.0
2117,2020-06-12,Colorado,28807,175.0,1595,12.0
2118,2020-06-13,Colorado,29002,195.0,1598,3.0
2119,2020-06-14,Colorado,29115,113.0,1599,1.0
2120,2020-06-15,Colorado,29284,169.0,1605,6.0
2121,2020-06-16,Colorado,29427,143.0,1617,12.0
2122,2020-06-17,Colorado,29658,231.0,1631,14.0
2123,2020-06-18,Colorado,29886,228.0,1638,7.0
2124,2020-06-19,Colorado,30172,286.0,1643,5.0
2125,2020-06-20,Colorado,30334,162.0,1647,4.0
2126,2020-06-21,Colorado,30524,190.0,1647,0.0
2127,2020-06-22,Colorado,30689,165.0,1651,4.0
2128,2020-06-23,Colorado,30877,188.0,1665,14.0
2129,2020-06-24,Colorado,31139,262.0,1667,2.0
2130,2020-06-25,Colorado,31463,324.0,1669,2.0
2131,2020-06-26,Colorado,31780,317.0,1673,4.0
2132,2020-06-27,Colorado,32006,226.0,1674,1.0
2133,2020-06-28,Colorado,32290,284.0,1676,2.0
2134,2020-06-29,Colorado,32495,205.0,1682,6.0
2135,2020-06-30,Colorado,32698,203.0,1690,8.0
2136,2020-07-01,Colorado,33012,314.0,1697,7.0
2137,2020-07-02,Colorado,33335,323.0,1701,4.0
2138,2020-07-03,Colorado,33607,272.0,1701,0.0
2139,2020-07-04,Colorado,33900,293.0,1703,2.0
2140,2020-07-05,Colorado,34100,200.0,1703,0.0
2141,2020-07-06,Colorado,34316,216.0,1704,1.0
2142,2020-07-07,Colorado,34717,401.0,1709,5.0
2143,2020-07-08,Colorado,35185,468.0,1707,-2.0
2144,2020-07-09,Colorado,35604,419.0,1707,0.0
2145,2020-07-10,Colorado,36210,606.0,1724,17.0
2146,2020-07-11,Colorado,36633,423.0,1725,1.0
2147,2020-07-12,Colorado,36933,300.0,1726,1.0
2148,2020-07-13,Colorado,37303,370.0,1728,2.0
2149,2020-07-14,Colorado,37761,458.0,1739,11.0
2150,2020-07-15,Colorado,38240,479.0,1745,6.0
2151,2020-07-16,Colorado,38817,577.0,1746,1.0
2152,2020-07-17,Colorado,39409,592.0,1753,7.0
2153,2020-07-18,Colorado,39811,402.0,1753,0.0
2154,2020-07-19,Colorado,40182,371.0,1753,0.0
2155,2020-07-20,Colorado,40649,467.0,1759,6.0
2156,2020-07-21,Colorado,41152,503.0,1764,5.0
2157,2020-07-22,Colorado,41747,595.0,1772,8.0
2158,2020-07-23,Colorado,42409,662.0,1788,16.0
2159,2020-07-24,Colorado,43098,689.0,1791,3.0
2160,2020-07-25,Colorado,43847,749.0,1795,4.0
2161,2020-07-26,Colorado,44364,517.0,1795,0.0
2162,2020-07-27,Colorado,44723,359.0,1800,5.0
2163,2020-07-28,Colorado,45420,697.0,1809,9.0
2164,2020-07-29,Colorado,45885,465.0,1826,17.0
2165,2020-07-30,Colorado,46338,453.0,1826,0.0
2166,2020-07-31,Colorado,46948,610.0,1841,15.0
2167,2020-08-01,Colorado,47357,409.0,1846,5.0
2168,2020-08-02,Colorado,47799,442.0,1846,0.0
2169,2020-08-03,Colorado,48119,320.0,1849,3.0
2170,2020-08-04,Colorado,48492,373.0,1855,6.0
2171,2020-08-05,Colorado,49143,651.0,1857,2.0
2172,2020-08-06,Colorado,49633,490.0,1857,0.0
2173,2020-08-07,Colorado,50081,448.0,1862,5.0
2174,2020-08-08,Colorado,50491,410.0,1862,0.0
2175,2020-08-09,Colorado,50799,308.0,1863,1.0
2176,2020-08-10,Colorado,51104,305.0,1868,5.0
2177,2020-08-11,Colorado,51487,383.0,1878,10.0
2178,2020-08-12,Colorado,51847,360.0,1881,3.0
2179,2020-08-13,Colorado,52242,395.0,1886,5.0
2180,2020-08-14,Colorado,52587,345.0,1892,6.0
2181,2020-08-15,Colorado,52868,281.0,1897,5.0
2182,2020-08-16,Colorado,53188,320.0,1897,0.0
2183,2020-08-17,Colorado,53391,203.0,1903,6.0
2184,2020-08-18,Colorado,53674,283.0,1906,3.0
2185,2020-08-19,Colorado,53943,269.0,1906,0.0
2186,2020-08-20,Colorado,54285,342.0,1909,3.0
2187,2020-08-21,Colorado,54658,373.0,1915,6.0
2188,2020-08-22,Colorado,54939,281.0,1923,8.0
2189,2020-08-23,Colorado,55441,502.0,1925,2.0
2190,2020-08-24,Colorado,55700,259.0,1926,1.0
2191,2020-08-25,Colorado,56176,476.0,1932,6.0
2192,2020-08-26,Colorado,56346,170.0,1933,1.0
2193,2020-08-27,Colorado,56706,360.0,1937,4.0
2194,2020-08-28,Colorado,57158,452.0,1945,8.0
2195,2020-08-29,Colorado,57326,168.0,1946,1.0
2196,2020-08-30,Colorado,57515,189.0,1945,-1.0
2197,2020-08-31,Colorado,57797,282.0,1952,7.0
2198,2020-09-01,Colorado,58118,321.0,1953,1.0
2199,2020-09-02,Colorado,58392,274.0,1960,7.0
2200,2020-09-03,Colorado,58680,288.0,1963,3.0
2201,2020-09-04,Colorado,59021,341.0,1973,10.0
2202,2020-09-05,Colorado,59362,341.0,1978,5.0
2203,2020-09-06,Colorado,59626,264.0,1980,2.0
2204,2020-09-07,Colorado,59823,197.0,1980,0.0
2205,2020-09-08,Colorado,60003,180.0,1980,0.0
2206,2020-09-09,Colorado,60291,288.0,1984,4.0
